tree_id,type,x,y,z,radius,nx,ny,nz
0,leaf,17.70211143379299,9.223327354954153,5.7105389767811685,0.09,0.0,0.0,1.0
0,leaf,17.357265143766124,7.968928900569299,7.3751533074519635,0.09,0.0,0.0,1.0
0,leaf,18.062408987214443,8.380095228244937,2.1523493856700853,0.09,0.0,0.0,1.0
0,leaf,17.664105262134907,8.897007439708474,2.9993614714828474,0.09,0.0,0.0,1.0
0,leaf,18.04760115251431,8.168889086852683,5.886226781807202,0.09,0.0,0.0,1.0
0,leaf,15.770561325622142,9.34458057187507,4.324731941122594,0.09,0.0,0.0,1.0
0,leaf,17.197950787563254,8.963167061666859,2.810639573621734,0.09,0.0,0.0,1.0
0,leaf,16.147456955096473,6.595594881105794,3.611953460254079,0.09,0.0,0.0,1.0
0,leaf,16.510289777603237,6.378554434318833,5.396819031901712,0.09,0.0,0.0,1.0
0,leaf,15.847425573302727,7.684817414198871,5.484859331118314,0.09,0.0,0.0,1.0
0,leaf,17.367295032581964,7.928840443161498,3.5214599933636244,0.09,0.0,0.0,1.0
0,leaf,17.05216071272533,9.418452421262305,3.733013501006709,0.09,0.0,0.0,1.0
0,leaf,16.418801785981113,8.88406310862213,6.6050207634984694,0.09,0.0,0.0,1.0
0,leaf,17.533228411499962,6.029928360019532,4.013014878998372,0.09,0.0,0.0,1.0
0,leaf,17.626962675866608,8.65635500225993,2.9936029608546755,0.09,0.0,0.0,1.0
0,leaf,15.378158514490721,7.784898555337834,4.116330493024333,0.09,0.0,0.0,1.0
0,leaf,17.776547284971183,8.379908108121484,3.738910161035592,0.09,0.0,0.0,1.0
0,leaf,16.425847373740297,6.973787796242574,6.406075008957011,0.09,0.0,0.0,1.0
0,leaf,17.342259061645432,8.492406400781855,5.851208835278533,0.09,0.0,0.0,1.0
0,leaf,18.151831672603713,8.570095275667226,4.045176036751864,0.09,0.0,0.0,1.0
0,leaf,17.99632110610322,8.14542913686709,5.790012865622555,0.09,0.0,0.0,1.0
0,leaf,15.613629054042564,7.023383533057411,4.654468058204941,0.09,0.0,0.0,1.0
0,leaf,17.663015517760464,8.688826896483885,3.373066754275426,0.09,0.0,0.0,1.0
0,leaf,17.955317348102106,6.508367639118175,5.866603432798714,0.09,0.0,0.0,1.0
0,leaf,16.338333487090416,8.334954777393628,3.554874290949692,0.09,0.0,0.0,1.0
0,leaf,17.089824334443968,7.711302516706454,2.790924743467821,0.09,0.0,0.0,1.0
0,leaf,17.022726277944695,6.024131010015385,5.138637498341948,0.09,0.0,0.0,1.0
0,leaf,15.588990219198912,7.319634463013333,5.909324043391818,0.09,0.0,0.0,1.0
0,leaf,16.67142449689159,8.871219373031872,3.644507547069455,0.09,0.0,0.0,1.0
0,leaf,17.143990295183805,7.077585832096451,6.5535787837025214,0.09,0.0,0.0,1.0
0,leaf,17.960006792235955,6.794945298032177,3.667809499866812,0.09,0.0,0.0,1.0
0,leaf,15.478344326931715,9.165570964547705,3.9404271427252504,0.09,0.0,0.0,1.0
0,leaf,16.691413331488082,8.756927299551442,6.191038192798447,0.09,0.0,0.0,1.0
0,leaf,17.468635077979513,7.817464789455133,2.040037164264483,0.09,0.0,0.0,1.0
0,leaf,17.147499201862068,8.94940061028988,4.116502451585676,0.09,0.0,0.0,1.0
0,leaf,17.70225814371699,9.297913678927877,3.5067111852642796,0.09,0.0,0.0,1.0
0,leaf,15.459224763146452,8.965070931527382,5.044939308758443,0.09,0.0,0.0,1.0
0,leaf,16.058928927834394,7.53152793253293,6.749545794120321,0.09,0.0,0.0,1.0
0,leaf,16.736210511436088,6.854991140654409,3.668287525404356,0.09,0.0,0.0,1.0
0,leaf,15.871653819606284,7.32980914999853,4.428038511015172,0.09,0.0,0.0,1.0
0,leaf,16.03293132074201,6.631489845852876,6.141834049759957,0.09,0.0,0.0,1.0
0,leaf,17.2426804135558,6.654280302702871,2.322038752185354,0.09,0.0,0.0,1.0
0,leaf,15.326697476044716,8.092188215850303,2.948936356997386,0.09,0.0,0.0,1.0
0,leaf,17.794879929616844,7.154023793377142,6.588400913910174,0.09,0.0,0.0,1.0
0,leaf,18.71375881777999,6.992735226151939,4.317844988927021,0.09,0.0,0.0,1.0
0,leaf,17.016696822647976,6.342623268209973,5.350149211464221,0.09,0.0,0.0,1.0
0,leaf,15.96599720311971,7.0342554826462,2.613764306108269,0.09,0.0,0.0,1.0
0,leaf,17.472079372427665,8.023344884918272,5.813715035909046,0.09,0.0,0.0,1.0
0,leaf,16.57950888868607,8.890506938589805,5.526682134914764,0.09,0.0,0.0,1.0
0,leaf,16.38920854211407,6.697846959551537,5.651118906263281,0.09,0.0,0.0,1.0
0,leaf,16.107494530628696,8.533255407387502,4.243948184460427,0.09,0.0,0.0,1.0
0,leaf,15.426582803022692,8.432840021912096,4.700922748381809,0.09,0.0,0.0,1.0
0,leaf,17.216027779472476,6.212205540004742,3.549179525677386,0.09,0.0,0.0,1.0
0,leaf,17.25809832107942,7.430103354045546,4.549159940521959,0.09,0.0,0.0,1.0
0,leaf,16.52661444533807,6.389375679110458,4.900790253039775,0.09,0.0,0.0,1.0
0,leaf,17.725935602228947,7.390425663313181,6.466754251643705,0.09,0.0,0.0,1.0
0,leaf,17.45106070131717,9.132927855827184,4.642284544546883,0.09,0.0,0.0,1.0
0,leaf,16.080154717661745,7.349189406949572,3.0385304414769463,0.09,0.0,0.0,1.0
0,leaf,16.788905336300314,7.437208962358353,4.723225976982782,0.09,0.0,0.0,1.0
0,leaf,16.708592718593174,7.775355220233504,4.924531006721848,0.09,0.0,0.0,1.0
0,leaf,17.554707743704437,7.538297066516943,3.464771865941515,0.09,0.0,0.0,1.0
0,leaf,16.545624787174937,7.3270364879003935,3.3232044061748467,0.09,0.0,0.0,1.0
0,leaf,18.146948997703003,8.245765419462629,2.983840719839219,0.09,0.0,0.0,1.0
0,leaf,16.130131851840964,7.365251050790555,4.345732328548869,0.09,0.0,0.0,1.0
0,leaf,18.04948244493291,8.654961414594787,6.140651739090433,0.09,0.0,0.0,1.0
0,leaf,16.64885535127982,7.862323687658556,6.8193183282235585,0.09,0.0,0.0,1.0
0,leaf,16.713540226454977,8.782786240114351,2.9276727645948277,0.09,0.0,0.0,1.0
0,leaf,16.292053994123766,7.966088361689094,3.0466101514952078,0.09,0.0,0.0,1.0
0,leaf,18.144787327315736,6.294993293471731,4.608443438607895,0.09,0.0,0.0,1.0
0,leaf,17.5647984053074,9.284959652170667,4.422308186889863,0.09,0.0,0.0,1.0
0,leaf,16.888655459127612,8.637095890306735,3.302242460917612,0.09,0.0,0.0,1.0
0,leaf,18.45038994125814,6.675943876042768,4.578454875499336,0.09,0.0,0.0,1.0
0,leaf,16.21884122331764,8.776021093603035,2.5757481573217422,0.09,0.0,0.0,1.0
0,leaf,17.02726470658703,7.187342531445401,4.917512155167893,0.09,0.0,0.0,1.0
0,leaf,17.079516295684158,6.5912699721218075,4.082716939234595,0.09,0.0,0.0,1.0
0,leaf,15.720637546544854,6.892554487752072,6.262561607913424,0.09,0.0,0.0,1.0
0,leaf,17.306640158659352,6.834879233819176,4.013867698186073,0.09,0.0,0.0,1.0
0,leaf,16.815908432165916,9.637802718284291,4.03426732388343,0.09,0.0,0.0,1.0
0,leaf,15.925475818881514,8.688146883969107,4.117682786591647,0.09,0.0,0.0,1.0
0,leaf,18.12626515706044,7.747521204133683,3.91143838983466,0.09,0.0,0.0,1.0
0,leaf,18.098901186672713,8.672341966689677,4.216630356452383,0.09,0.0,0.0,1.0
0,leaf,16.35513104581208,7.911338457733911,5.315390970133899,0.09,0.0,0.0,1.0
0,leaf,17.5966652695271,7.549546111885521,6.08282324883639,0.09,0.0,0.0,1.0
0,leaf,16.17648571834892,8.744928737828097,6.716784950593526,0.09,0.0,0.0,1.0
0,leaf,16.25145945273389,9.360351603875092,3.408103594715185,0.09,0.0,0.0,1.0
0,leaf,18.16496590875149,9.02988051381774,5.551862216066322,0.09,0.0,0.0,1.0
0,leaf,16.06075838230101,6.754753024864449,5.260555594870535,0.09,0.0,0.0,1.0
0,leaf,15.913037812528712,6.573445061850069,2.8572853564903884,0.09,0.0,0.0,1.0
0,leaf,17.083521088469993,8.277139129615685,6.106274437125123,0.09,0.0,0.0,1.0
0,leaf,15.68385809677136,7.771634417573555,6.216664889841038,0.09,0.0,0.0,1.0
0,leaf,17.411493380030382,6.708980386211444,5.41433624489515,0.09,0.0,0.0,1.0
0,leaf,15.473809589259934,7.928106044495668,6.216870471283154,0.09,0.0,0.0,1.0
0,leaf,16.393954737308963,7.691241592834867,1.7135232484020797,0.09,0.0,0.0,1.0
0,leaf,17.255122108789894,6.073747638869758,5.702691599367368,0.09,0.0,0.0,1.0
0,leaf,15.583948809509426,7.837193751673822,6.176175498596832,0.09,0.0,0.0,1.0
0,leaf,16.664047909392806,8.381803026889031,5.132597774694007,0.09,0.0,0.0,1.0
0,leaf,16.913011576088678,7.708275593365066,6.196430907603433,0.09,0.0,0.0,1.0
0,leaf,16.804742643918562,8.57344563816895,2.185931706507038,0.09,0.0,0.0,1.0
0,leaf,16.55772975226113,8.323444426274293,3.8652704528782325,0.09,0.0,0.0,1.0
0,leaf,18.720578990095166,7.424320780319263,4.414103818552722,0.09,0.0,0.0,1.0
0,leaf,17.57371430466836,6.842405939126954,2.2222780457489995,0.09,0.0,0.0,1.0
0,leaf,15.226484503058458,8.463715778314734,3.339956799775197,0.09,0.0,0.0,1.0
0,leaf,17.504594421230067,7.1654974649370695,5.269055462009759,0.09,0.0,0.0,1.0
0,leaf,17.96103249660292,8.440797491523737,5.265955478338972,0.09,0.0,0.0,1.0
0,leaf,17.233662370413683,6.945513309696425,2.623538363951047,0.09,0.0,0.0,1.0
0,leaf,15.760739931899321,9.355873721589798,4.881545046419491,0.09,0.0,0.0,1.0
0,leaf,16.90701038258869,7.109018547297504,6.164081923682685,0.09,0.0,0.0,1.0
0,leaf,16.97004095441451,8.945619151097027,2.0679436284301627,0.09,0.0,0.0,1.0
0,leaf,17.25450311227838,7.451211538237514,5.591520617059596,0.09,0.0,0.0,1.0
0,leaf,15.941838030420804,7.4405498223209605,3.0951984859143873,0.09,0.0,0.0,1.0
0,leaf,16.779039105792414,8.700283311761183,4.653606659446901,0.09,0.0,0.0,1.0
0,leaf,18.073099700689195,8.167646748855864,2.272090155756238,0.09,0.0,0.0,1.0
0,leaf,17.774339874600944,8.904716131385054,3.5149033832322125,0.09,0.0,0.0,1.0
0,leaf,16.93988651883699,6.103033789402364,3.9140439658329598,0.09,0.0,0.0,1.0
0,leaf,18.555868117025412,8.096387216159437,2.7990354409386047,0.09,0.0,0.0,1.0
0,leaf,17.776124964943694,6.60148655747521,4.32158653511366,0.09,0.0,0.0,1.0
0,leaf,17.07207217227647,9.4358224272567,4.989865182698399,0.09,0.0,0.0,1.0
0,leaf,15.469491867015213,6.710353089227093,4.4944095610035255,0.09,0.0,0.0,1.0
0,leaf,18.638039010414175,7.106011788925722,4.886068791707133,0.09,0.0,0.0,1.0
0,leaf,18.377996380134835,8.338572919503218,5.649407221571471,0.09,0.0,0.0,1.0
0,leaf,17.45624920077848,7.515811622517102,4.932765722645675,0.09,0.0,0.0,1.0
0,leaf,16.18544581707497,8.29855520987947,2.3679128982467237,0.09,0.0,0.0,1.0
0,leaf,16.974208759509356,8.177906723891013,3.540547864076504,0.09,0.0,0.0,1.0
0,leaf,16.4587727207643,8.730813162865097,3.897399734203785,0.09,0.0,0.0,1.0
0,leaf,17.78180351314169,9.507607375200795,4.857557046132184,0.09,0.0,0.0,1.0
0,leaf,17.44911274639099,7.08548680931576,4.175737348209139,0.09,0.0,0.0,1.0
0,leaf,16.475407809632273,7.670586926930222,4.3256387654829425,0.09,0.0,0.0,1.0
0,leaf,17.390704352836437,9.252051797886192,4.280591475121543,0.09,0.0,0.0,1.0
0,leaf,18.394064400527128,8.011555417301857,4.432099455187563,0.09,0.0,0.0,1.0
0,leaf,18.32008670471185,8.224348920153727,3.1634288604585032,0.09,0.0,0.0,1.0
0,leaf,17.72623226244815,8.445705814979133,6.478437673105641,0.09,0.0,0.0,1.0
0,leaf,16.20560226801846,6.293896570168432,5.218247742500952,0.09,0.0,0.0,1.0
0,leaf,15.54837636776599,8.18932136591249,6.169463257838187,0.09,0.0,0.0,1.0
0,leaf,16.54038868805324,9.599521933744917,4.79380361701536,0.09,0.0,0.0,1.0
0,leaf,17.465640677857667,7.313975889789578,2.5489370253969175,0.09,0.0,0.0,1.0
0,leaf,18.51300495405612,8.8619951226658,4.844838410133648,0.09,0.0,0.0,1.0
0,leaf,15.54125344998434,7.43157488329024,6.515528060294151,0.09,0.0,0.0,1.0
0,leaf,15.993941950625292,8.143568251695333,4.635490890386561,0.09,0.0,0.0,1.0
0,leaf,16.375232153443857,6.431644964174618,4.534198195088291,0.09,0.0,0.0,1.0
0,leaf,17.924960609222623,8.186330155376211,2.8129858207693896,0.09,0.0,0.0,1.0
0,leaf,18.482178909728187,8.30024597754185,3.9276612093702368,0.09,0.0,0.0,1.0
0,leaf,18.155001274902606,7.024371042388561,5.149457850057491,0.09,0.0,0.0,1.0
0,leaf,18.46662590480901,7.9803736562325,3.7719134007960684,0.09,0.0,0.0,1.0
0,leaf,16.636603379318128,7.914555275888156,1.9111442880334497,0.09,0.0,0.0,1.0
0,leaf,17.586509286644105,8.230598062506319,5.253378495260054,0.09,0.0,0.0,1.0
0,leaf,17.099455694797648,9.391448347854915,3.2036625254237134,0.09,0.0,0.0,1.0
0,leaf,16.982750223041783,9.077974682173886,5.513843120093552,0.09,0.0,0.0,1.0
0,leaf,15.5197788944424,8.236383517153982,3.8473296294329407,0.09,0.0,0.0,1.0
0,leaf,17.036700565929948,7.405674306450842,2.5746865047000345,0.09,0.0,0.0,1.0
0,leaf,16.826769347732053,7.153878776291137,5.1183306233986,0.09,0.0,0.0,1.0
0,leaf,15.707371112991448,9.070810163530398,3.032183872008433,0.09,0.0,0.0,1.0
0,leaf,17.28648677114832,9.541014024588044,3.9926296666327743,0.09,0.0,0.0,1.0
0,leaf,16.86835311073905,8.089747616358189,4.455974561057263,0.09,0.0,0.0,1.0
0,leaf,16.765425790499513,8.315960890571908,7.01021960180487,0.09,0.0,0.0,1.0
0,leaf,17.51656820994974,7.879921464435283,3.314398557013748,0.09,0.0,0.0,1.0
0,leaf,15.968403041320535,7.462018275843975,5.702034297420871,0.09,0.0,0.0,1.0
0,leaf,18.53299405359958,7.037401412160432,3.7125158580295636,0.09,0.0,0.0,1.0
0,leaf,15.673660818971449,7.35074799902545,2.6116028570801904,0.09,0.0,0.0,1.0
0,leaf,17.12416980726637,8.585954975851813,6.174014738376823,0.09,0.0,0.0,1.0
0,leaf,16.216395761304224,7.4650260809455045,2.0590963011933097,0.09,0.0,0.0,1.0
0,leaf,16.692382169566333,8.07096062330418,1.8085309936293505,0.09,0.0,0.0,1.0
0,leaf,17.21093841880072,6.66883663801878,3.1082287615371023,0.09,0.0,0.0,1.0
0,leaf,17.528045467322865,6.799864762063775,4.059919329521565,0.09,0.0,0.0,1.0
0,leaf,16.679776569429876,8.47583797320671,6.936513285465728,0.09,0.0,0.0,1.0
0,leaf,16.332202491578645,7.5502690219435555,3.9415100213801186,0.09,0.0,0.0,1.0
0,leaf,16.371025218871708,7.68581563388538,5.985025488816156,0.09,0.0,0.0,1.0
0,leaf,15.148810068220627,7.857031195070295,4.730906095940845,0.09,0.0,0.0,1.0
0,leaf,17.714806998501185,8.155196559897435,4.2751621904326615,0.09,0.0,0.0,1.0
0,leaf,17.16456612976463,6.888013192833265,3.916978574973599,0.09,0.0,0.0,1.0
0,leaf,17.83732454369764,7.976101390148558,5.930049959551511,0.09,0.0,0.0,1.0
0,leaf,17.829325563241134,9.367118058998221,3.1848496425352715,0.09,0.0,0.0,1.0
0,leaf,16.387164009024616,9.355780172238457,4.045187782695816,0.09,0.0,0.0,1.0
0,leaf,17.86660469324477,9.340830905932057,4.956635482720963,0.09,0.0,0.0,1.0
0,leaf,17.686438196269417,8.124584591590768,4.943665955078096,0.09,0.0,0.0,1.0
0,leaf,16.109937543271013,9.289870582594029,4.010830128779946,0.09,0.0,0.0,1.0
0,leaf,16.286125296120172,8.808305270916131,3.2766270926370975,0.09,0.0,0.0,1.0
0,leaf,17.899734165195948,8.376324907639333,2.473506984544829,0.09,0.0,0.0,1.0
0,leaf,16.63141756984796,6.939772658725528,7.0678823348794815,0.09,0.0,0.0,1.0
0,leaf,17.41007570288808,9.071316636225514,4.183588746967597,0.09,0.0,0.0,1.0
0,leaf,16.99249433878269,6.5916036520691295,3.2041428285464315,0.09,0.0,0.0,1.0
0,leaf,17.185173521587732,7.6642707642248915,5.162494492985388,0.09,0.0,0.0,1.0
0,leaf,17.754824662130467,7.202145918295341,2.917922644446656,0.09,0.0,0.0,1.0
0,leaf,17.558973286952728,6.948179357652521,2.617410419071393,0.09,0.0,0.0,1.0
0,leaf,17.14534711945995,9.416187995225902,3.154789223533462,0.09,0.0,0.0,1.0
0,leaf,15.416882756995385,7.369106692973045,2.7379311568778846,0.09,0.0,0.0,1.0
0,leaf,16.257265744390168,8.023909413961373,3.671334521244868,0.09,0.0,0.0,1.0
0,leaf,16.335950321652692,7.721498501331995,3.8377516684647794,0.09,0.0,0.0,1.0
0,leaf,15.760249639252264,9.14815702073767,4.554018118625878,0.09,0.0,0.0,1.0
0,leaf,17.823071162944455,8.145059795357053,4.737849960474181,0.09,0.0,0.0,1.0
0,leaf,17.405225220190204,7.252886303032287,5.057734090233579,0.09,0.0,0.0,1.0
0,leaf,16.17586687200148,7.663753310517054,6.329125803208941,0.09,0.0,0.0,1.0
0,leaf,16.624898039647473,8.373988699810086,7.117276497903215,0.09,0.0,0.0,1.0
0,leaf,17.29133513474217,8.494972631647622,3.586109571551307,0.09,0.0,0.0,1.0
0,leaf,17.118875174641882,7.209253857299142,3.7645700350510336,0.09,0.0,0.0,1.0
0,leaf,17.37795260152191,6.907282467586009,3.858433632544217,0.09,0.0,0.0,1.0
0,leaf,17.916516999474158,7.804520204094921,4.873147673333082,0.09,0.0,0.0,1.0
0,leaf,16.76573059736137,9.17538462995288,4.420535942277355,0.09,0.0,0.0,1.0
0,leaf,17.022538036920604,5.977892856309458,4.874940837559105,0.09,0.0,0.0,1.0
0,leaf,15.38879887664854,8.30091576830037,5.6197609352201185,0.09,0.0,0.0,1.0
0,leaf,16.00764907662855,6.378922091506679,3.12161265096037,0.09,0.0,0.0,1.0
0,leaf,16.70687850552236,8.99008166498991,4.895059007305071,0.09,0.0,0.0,1.0
0,leaf,17.50753942212297,8.492954565158886,4.395344267528939,0.09,0.0,0.0,1.0
0,leaf,16.93239200838684,7.269134395808132,4.275824244410142,0.09,0.0,0.0,1.0
0,leaf,15.546416594021263,7.322570636952669,4.227510801245369,0.09,0.0,0.0,1.0
0,leaf,15.557042028549123,6.96393891433669,3.06478993523156,0.09,0.0,0.0,1.0
0,leaf,15.399769758210944,7.6028065054163845,5.798302453541187,0.09,0.0,0.0,1.0
0,leaf,17.83192097359681,8.846639923100172,4.622500313740816,0.09,0.0,0.0,1.0
0,leaf,18.636578398216106,7.249269564697972,3.3147233757872985,0.09,0.0,0.0,1.0
0,leaf,16.705130390641997,7.162797306299446,6.661240040259637,0.09,0.0,0.0,1.0
0,leaf,16.94927315024116,7.867779422846805,2.896306847039958,0.09,0.0,0.0,1.0
0,leaf,17.246473404679236,7.679276465080307,2.9325839391875084,0.09,0.0,0.0,1.0
0,leaf,16.348976421900584,6.547774051306657,3.6387721296487037,0.09,0.0,0.0,1.0
0,leaf,16.27651626395907,8.131486493566936,6.416678391403265,0.09,0.0,0.0,1.0
0,leaf,16.088077049260157,7.5172364105845375,4.980892987336304,0.09,0.0,0.0,1.0
0,leaf,18.772534068561207,7.877909965113009,4.5199685782226275,0.09,0.0,0.0,1.0
0,leaf,15.625757430648981,6.848366006551862,3.7231599237208277,0.09,0.0,0.0,1.0
0,leaf,16.601550329683413,7.4479633072282745,5.532978630819477,0.09,0.0,0.0,1.0
0,leaf,15.626757476518295,7.448039414760986,2.772489418709639,0.09,0.0,0.0,1.0
0,leaf,17.411462902787054,8.165862134860973,6.574684628107682,0.09,0.0,0.0,1.0
0,leaf,18.269235598155603,6.915555984446298,4.549323122920414,0.09,0.0,0.0,1.0
0,leaf,18.331414525808487,7.271464161155685,4.832552797291948,0.09,0.0,0.0,1.0
0,leaf,15.210329693730992,7.245925867449114,4.894752723959014,0.09,0.0,0.0,1.0
0,leaf,16.47045846572008,8.779201272108486,4.924686881895211,0.09,0.0,0.0,1.0
0,leaf,18.51922560717669,7.905405641945173,4.071773379283763,0.09,0.0,0.0,1.0
0,leaf,17.974332929172814,6.824055702519486,5.532282323433099,0.09,0.0,0.0,1.0
0,leaf,17.049311168996386,8.771703054831715,1.8622850678700655,0.09,0.0,0.0,1.0
0,leaf,18.023324781006238,6.88407442025313,4.7863087226800864,0.09,0.0,0.0,1.0
0,leaf,17.151833721270087,8.886462234235012,5.560782215995015,0.09,0.0,0.0,1.0
0,leaf,16.341541798469606,7.683562211503201,4.787501409997853,0.09,0.0,0.0,1.0
0,leaf,16.549115190391014,6.8392292327488935,6.643434260480435,0.09,0.0,0.0,1.0
0,leaf,15.688094763254485,7.64869720936893,6.258429834524929,0.09,0.0,0.0,1.0
0,leaf,16.152521388097266,6.1894088529578255,4.042936284643169,0.09,0.0,0.0,1.0
0,leaf,17.497613838323776,9.62053431397558,5.124698558049014,0.09,0.0,0.0,1.0
0,leaf,18.44729394244062,8.425082322193328,5.714837911276844,0.09,0.0,0.0,1.0
0,leaf,17.49991123479843,9.24228058446363,3.131288296123898,0.09,0.0,0.0,1.0
0,leaf,15.480704796126123,8.440519798896352,5.058942535824421,0.09,0.0,0.0,1.0
0,leaf,16.524518207531337,8.911884635521034,4.543803218229706,0.09,0.0,0.0,1.0
0,leaf,17.717523127858676,6.600216472184869,3.66401710782553,0.09,0.0,0.0,1.0
0,leaf,15.839168433853118,8.155493357899319,2.6946444247268673,0.09,0.0,0.0,1.0
0,leaf,15.364360135108466,8.765367320589935,4.251538265116879,0.09,0.0,0.0,1.0
0,leaf,15.379797616441586,7.054787929594998,3.380491821657441,0.09,0.0,0.0,1.0
0,leaf,15.712483489062855,8.143822754563319,3.1100261195852346,0.09,0.0,0.0,1.0
0,leaf,16.931521158795213,9.536312319405322,5.455423489659574,0.09,0.0,0.0,1.0
0,leaf,15.141805048950914,8.32164102991245,5.244598600705494,0.09,0.0,0.0,1.0
0,leaf,17.230062462728128,6.418923282801291,4.353700440422376,0.09,0.0,0.0,1.0
0,leaf,16.613522719582384,9.589054280016935,5.535883146579708,0.09,0.0,0.0,1.0
0,leaf,16.525339881341665,8.68401421288161,6.088225301097404,0.09,0.0,0.0,1.0
0,leaf,17.101557511639058,6.059110779333284,4.167333762671406,0.09,0.0,0.0,1.0
0,leaf,18.387999739581964,7.29547983370076,5.907747539296449,0.09,0.0,0.0,1.0
0,leaf,17.15986921753891,8.379048727202374,3.1107346768006394,0.09,0.0,0.0,1.0
0,leaf,15.816161921157363,7.712791415105599,3.4619023299566978,0.09,0.0,0.0,1.0
0,leaf,17.203306181024132,7.116198159645814,5.426333611661704,0.09,0.0,0.0,1.0
0,leaf,17.826509218967537,7.097205671064987,5.281829576245785,0.09,0.0,0.0,1.0
0,leaf,18.55223991423072,7.385525867008424,5.716521005788909,0.09,0.0,0.0,1.0
0,leaf,16.382467921350653,8.440284556405217,5.5994494113249305,0.09,0.0,0.0,1.0
0,leaf,15.796013748194516,7.590295928685945,4.937529396074476,0.09,0.0,0.0,1.0
0,leaf,15.492791545089018,8.32426851816877,2.8023578596554817,0.09,0.0,0.0,1.0
0,leaf,17.92726609178755,7.367223956442708,2.34749401695408,0.09,0.0,0.0,1.0
0,leaf,15.795310319739155,7.3593274129380895,3.7851496052330846,0.09,0.0,0.0,1.0
0,leaf,17.480997471535318,9.660659266578527,3.546066849580763,0.09,0.0,0.0,1.0
0,leaf,16.5860526917524,6.448810803845334,4.8256715716714105,0.09,0.0,0.0,1.0
0,leaf,18.267646811275675,7.693368877743453,5.414438370039138,0.09,0.0,0.0,1.0
0,leaf,15.719334039199797,7.972666763134914,5.219404445237441,0.09,0.0,0.0,1.0
0,leaf,15.777554183988917,8.039894799797663,2.9271648716072862,0.09,0.0,0.0,1.0
0,leaf,15.922828404678693,6.639426626784872,4.519857958514194,0.09,0.0,0.0,1.0
0,leaf,17.872250135640122,6.160221092205342,4.075420341249902,0.09,0.0,0.0,1.0
0,leaf,16.893924913741436,7.562320652110536,2.7161553616759715,0.09,0.0,0.0,1.0
0,leaf,15.479906351075837,8.962915061164285,5.668545161894263,0.09,0.0,0.0,1.0
0,leaf,15.802116913866147,8.67668171759928,4.642380896654872,0.09,0.0,0.0,1.0
0,leaf,17.86279177690297,8.863863900582565,3.0037577075896813,0.09,0.0,0.0,1.0
0,leaf,15.67716528286007,7.895790876766254,6.264701198446426,0.09,0.0,0.0,1.0
0,leaf,16.472988026602238,9.20295418023988,3.518464254270334,0.09,0.0,0.0,1.0
0,leaf,16.420199483687018,9.003296351221847,2.5047054396441224,0.09,0.0,0.0,1.0
0,leaf,17.633344686587797,9.330937345292256,5.967797970028325,0.09,0.0,0.0,1.0
0,leaf,17.351102996465485,6.743965766359532,5.990019468112128,0.09,0.0,0.0,1.0
0,leaf,18.062830329574815,9.215363999214409,5.641050390025363,0.09,0.0,0.0,1.0
0,leaf,15.703133176920257,9.158804101876918,5.488667427747945,0.09,0.0,0.0,1.0
0,leaf,17.209204871318853,9.749062760136628,4.214654717669241,0.09,0.0,0.0,1.0
0,leaf,18.716414538196442,7.83732921365284,4.2795413627098275,0.09,0.0,0.0,1.0
0,leaf,17.12660761489819,9.013429274961588,3.5548491406174163,0.09,0.0,0.0,1.0
0,leaf,16.685368287616196,7.14716919181919,3.23067678471612,0.09,0.0,0.0,1.0
0,leaf,17.56778189386793,7.786431727210603,1.9315836196572365,0.09,0.0,0.0,1.0
0,leaf,15.930372837073502,7.427770156723437,4.788030412811583,0.09,0.0,0.0,1.0
0,leaf,15.96307835185285,6.954910057884905,4.852424432247371,0.09,0.0,0.0,1.0
0,leaf,16.815129983144296,7.825066955653368,5.713066379845582,0.09,0.0,0.0,1.0
0,leaf,17.104534739074833,8.567400582379374,4.646915276053308,0.09,0.0,0.0,1.0
0,leaf,17.343338688063106,8.891458058312736,6.655626170442462,0.09,0.0,0.0,1.0
0,leaf,17.27558067615633,9.50325940783133,4.728950622023204,0.09,0.0,0.0,1.0
0,leaf,16.33116171874206,7.837292801297204,5.927408333674002,0.09,0.0,0.0,1.0
0,leaf,15.615615101433505,8.499411863859628,3.011342789729399,0.09,0.0,0.0,1.0
0,leaf,15.98394705495903,7.493782843412275,4.946937976672391,0.09,0.0,0.0,1.0
0,leaf,16.75592776372058,8.006560630732903,3.3493574309462755,0.09,0.0,0.0,1.0
0,leaf,16.489735232500692,6.753659457639191,2.7749781819405497,0.09,0.0,0.0,1.0
0,leaf,16.624819627567824,8.426998641256002,4.0958232309046,0.09,0.0,0.0,1.0
0,leaf,17.29692347634456,8.11765496959926,2.626579508572493,0.09,0.0,0.0,1.0
0,leaf,16.296294820222663,6.844878811426566,6.285140184038771,0.09,0.0,0.0,1.0
0,leaf,18.653064249641794,8.743012426032266,4.321558251051915,0.09,0.0,0.0,1.0
0,leaf,17.6478730718511,7.814016858205672,4.636611548918175,0.09,0.0,0.0,1.0
0,leaf,18.502328693226847,7.398066390854597,5.971445882165703,0.09,0.0,0.0,1.0
0,leaf,17.356435899691157,9.68506779022177,5.238258736632865,0.09,0.0,0.0,1.0
0,leaf,16.32602741595706,8.985091156108975,5.998570192835339,0.09,0.0,0.0,1.0
